Step,Time_s,Height_m,Velocity_m/s,Potential_Energy_J,Kinetic_Energy_J,Total_Energy_J,Energy_Error_J
437000,    4.370000,    6.361479,  -42.855061, 32664.60146309,480809.29156477,513473.89302786,   1.1002442451
437100,    4.371000,    6.318619,  -42.864867, 32444.52601495,481029.36676114,513473.89277609,   1.1004960155
437200,    4.372000,    6.275749,  -42.874674, 32224.40021211,481249.49231221,513473.89252432,   1.1007477856
437300,    4.373000,    6.232869,  -42.884480, 32004.22405458,481469.66821797,513473.89227255,   1.1009995559
437400,    4.374000,    6.189980,  -42.894287, 31783.99754235,481689.89447843,513473.89202078,   1.1012513262
437500,    4.375000,    6.147080,  -42.904094, 31563.72067542,481910.17109358,513473.89176901,   1.1015030963
437600,    4.376000,    6.104171,  -42.913900, 31343.39345381,482130.49806343,513473.89151724,   1.1017548667
437700,    4.377000,    6.061253,  -42.923707, 31123.01587749,482350.87538798,513473.89126547,   1.1020066369
437800,    4.378000,    6.018324,  -42.933514, 30902.58794648,482571.30306722,513473.89101370,   1.1022584072
437900,    4.379000,    5.975385,  -42.943320, 30682.10966077,482791.78110115,513473.89076193,   1.1025101774
438000,    4.380000,    5.932437,  -42.953127, 30461.58102037,483012.30948978,513473.89051016,   1.1027619477
438100,    4.381000,    5.889479,  -42.962934, 30241.00202528,483232.88823311,513473.89025839,   1.1030137179
438200,    4.382000,    5.846511,  -42.972740, 30020.37267549,483453.51733113,513473.89000662,   1.1032654882
438300,    4.383000,    5.803533,  -42.982547, 29799.69297100,483674.19678385,513473.88975485,   1.1035172584
438400,    4.384000,    5.760546,  -42.992354, 29578.96291182,483894.92659126,513473.88950308,   1.1037690286
438500,    4.385000,    5.717549,  -43.002160, 29358.18249794,484115.70675337,513473.88925131,   1.1040207989
438600,    4.386000,    5.674542,  -43.011967, 29137.35172936,484336.53727017,513473.88899954,   1.1042725691
438700,    4.387000,    5.631525,  -43.021774, 28916.47060609,484557.41814167,513473.88874777,   1.1045243394
438800,    4.388000,    5.588498,  -43.031580, 28695.53912813,484778.34936787,513473.88849600,   1.1047761096
438900,    4.389000,    5.545461,  -43.041387, 28474.55729547,484999.33094876,513473.88824423,   1.1050278798
439000,    4.390000,    5.502415,  -43.051194, 28253.52510812,485220.36288434,513473.88799246,   1.1052796500
439100,    4.391000,    5.459359,  -43.061000, 28032.44256606,485441.44517462,513473.88774069,   1.1055314203
439200,    4.392000,    5.416293,  -43.070807, 27811.30966932,485662.57781960,513473.88748892,   1.1057831906
439300,    4.393000,    5.373217,  -43.080613, 27590.12641788,485883.76081927,513473.88723714,   1.1060349608
439400,    4.394000,    5.330132,  -43.090420, 27368.89281174,486104.99417363,513473.88698537,   1.1062867311
439500,    4.395000,    5.287036,  -43.100227, 27147.60885091,486326.27788270,513473.88673360,   1.1065385013
439600,    4.396000,    5.243931,  -43.110033, 26926.27453538,486547.61194645,513473.88648183,   1.1067902715
439700,    4.397000,    5.200816,  -43.119840, 26704.88986516,486768.99636491,513473.88623006,   1.1070420417
439800,    4.398000,    5.157691,  -43.129647, 26483.45484024,486990.43113806,513473.88597829,   1.1072938119
439900,    4.399000,    5.114557,  -43.139453, 26261.96946062,487211.91626590,513473.88572652,   1.1075455822
440000,    4.400000,    5.071412,  -43.149260, 26040.43372631,487433.45174844,513473.88547475,   1.1077973524
440100,    4.401000,    5.028258,  -43.159067, 25818.84763731,487655.03758567,513473.88522298,   1.1080491226
440200,    4.402000,    4.985240,  -41.647770, 25597.95866424,454100.65939602,479698.61806026,***************
440300,    4.403000,    4.955415,  -13.120648, 25444.81612035, 45069.13200076, 70513.94812111,***************
440400,    4.404000,    4.964159,   29.284209, 25489.71704468,224509.96303995,249999.68008463,***************
440500,    4.405000,    5.006112,   47.861774, 25705.13579952,599716.80403813,625421.93983765,***************
440600,    4.406000,    5.053969,   47.851968, 25950.86861343,599471.07097244,625421.93958587,***************
440700,    4.407000,    5.101816,   47.842161, 26196.55107265,599225.38826144,625421.93933410,***************
440800,    4.408000,    5.149654,   47.832354, 26442.18317718,598979.75590514,625421.93908232,***************
440900,    4.409000,    5.197481,   47.822548, 26687.76492701,598734.17390354,625421.93883054,***************
441000,    4.410000,    5.245299,   47.812741, 26933.29632214,598488.64225663,625421.93857877,***************
441100,    4.411000,    5.293106,   47.802935, 27178.77736258,598243.16096441,625421.93832699,***************
441200,    4.412000,    5.340904,   47.793128, 27424.20804832,597997.73002689,625421.93807521,***************
441300,    4.413000,    5.388692,   47.783321, 27669.58837937,597752.34944407,625421.93782343,***************
441400,    4.414000,    5.436471,   47.773515, 27914.91835572,597507.01921594,625421.93757166,***************
441500,    4.415000,    5.484239,   47.763708, 28160.19797738,597261.73934250,625421.93731988,***************
441600,    4.416000,    5.531998,   47.753901, 28405.42724434,597016.50982377,625421.93706810,***************
441700,    4.417000,    5.579747,   47.744095, 28650.60615660,596771.33065972,625421.93681633,***************
441800,    4.418000,    5.627486,   47.734288, 28895.73471417,596526.20185038,625421.93656455,***************
441900,    4.419000,    5.675216,   47.724481, 29140.81291705,596281.12339572,625421.93631277,***************
442000,    4.420000,    5.722935,   47.714675, 29385.84076523,596036.09529577,625421.93606099,***************
442100,    4.421000,    5.770645,   47.704868, 29630.81825871,595791.11755051,625421.93580922,***************
442200,    4.422000,    5.818345,   47.695061, 29875.74539750,595546.19015994,625421.93555744,***************
442300,    4.423000,    5.866035,   47.685255, 30120.62218159,595301.31312407,625421.93530566,***************
442400,    4.424000,    5.913715,   47.675448, 30365.44861099,595056.48644290,625421.93505389,***************
442500,    4.425000,    5.961386,   47.665641, 30610.22468569,594811.71011642,625421.93480211,***************
442600,    4.426000,    6.009046,   47.655835, 30854.95040570,594566.98414463,625421.93455033,***************
442700,    4.427000,    6.056697,   47.646028, 31099.62577101,594322.30852754,625421.93429856,***************
442800,    4.428000,    6.104338,   47.636221, 31344.25078163,594077.68326515,625421.93404678,***************
442900,    4.429000,    6.151970,   47.626415, 31588.82543755,593833.10835745,625421.93379500,***************
443000,    4.430000,    6.199591,   47.616608, 31833.34973877,593588.58380445,625421.93354322,***************
443100,    4.431000,    6.247203,   47.606802, 32077.82368530,593344.10960614,625421.93329145,***************
443200,    4.432000,    6.294805,   47.596995, 32322.24727714,593099.68576253,625421.93303967,***************
443300,    4.433000,    6.342397,   47.587188, 32566.62051428,592855.31227362,625421.93278789,***************
443400,    4.434000,    6.389979,   47.577382, 32810.94339672,592610.98913940,625421.93253612,***************
443500,    4.435000,    6.437551,   47.567575, 33055.21592447,592366.71635987,625421.93228434,***************
443600,    4.436000,    6.485114,   47.557768, 33299.43809752,592122.49393504,625421.93203256,***************
443700,    4.437000,    6.532667,   47.547962, 33543.60991588,591878.32186491,625421.93178078,***************
443800,    4.438000,    6.580210,   47.538155, 33787.73137954,591634.20014947,625421.93152901,***************
443900,    4.439000,    6.627743,   47.528348, 34031.80248851,591390.12878872,625421.93127723,***************
444000,    4.440000,    6.675266,   47.518542, 34275.82324278,591146.10778268,625421.93102545,***************
444100,    4.441000,    6.722780,   47.508735, 34519.79364235,590902.13713132,625421.93077368,***************
444200,    4.442000,    6.770284,   47.498928, 34763.71368723,590658.21683467,625421.93052190,***************
444300,    4.443000,    6.817778,   47.489122, 35007.58337742,590414.34689271,625421.93027012,***************
444400,    4.444000,    6.865262,   47.479315, 35251.40271291,590170.52730544,625421.93001835,***************
444500,    4.445000,    6.912736,   47.469508, 35495.17169370,589926.75807287,625421.92976657,***************
444600,    4.446000,    6.960201,   47.459702, 35738.89031980,589683.03919499,625421.92951479,***************
444700,    4.447000,    7.007655,   47.449895, 35982.55859120,589439.37067181,625421.92926301,***************
444800,    4.448000,    7.055100,   47.440088, 36226.17650791,589195.75250333,625421.92901124,***************
444900,    4.449000,    7.102536,   47.430282, 36469.74406992,588952.18468954,625421.92875946,***************
445000,    4.450000,    7.149961,   47.420475, 36713.26127724,588708.66723045,625421.92850768,***************
445100,    4.451000,    7.197376,   47.410669, 36956.72812986,588465.20012605,625421.92825591,***************
445200,    4.452000,    7.244782,   47.400862, 37200.14462778,588221.78337635,625421.92800413,***************
445300,    4.453000,    7.292178,   47.391055, 37443.51077101,587978.41698134,625421.92775235,***************
445400,    4.454000,    7.339564,   47.381249, 37686.82655955,587735.10094103,625421.92750057,***************
445500,    4.455000,    7.386940,   47.371442, 37930.09199339,587491.83525541,625421.92724880,***************
445600,    4.456000,    7.434307,   47.361635, 38173.30707253,587248.61992449,625421.92699702,***************
445700,    4.457000,    7.481664,   47.351829, 38416.47179698,587005.45494826,625421.92674524,***************
445800,    4.458000,    7.529011,   47.342022, 38659.58616673,586762.34032673,625421.92649347,***************
445900,    4.459000,    7.576348,   47.332215, 38902.65018179,586519.27605990,625421.92624169,***************
446000,    4.460000,    7.623675,   47.322409, 39145.66384215,586276.26214776,625421.92598991,***************
446100,    4.461000,    7.670992,   47.312602, 39388.62714782,586033.29859031,625421.92573814,***************
446200,    4.462000,    7.718300,   47.302795, 39631.54009879,585790.38538757,625421.92548636,***************
446300,    4.463000,    7.765598,   47.292989, 39874.40269507,585547.52253951,625421.92523458,***************
446400,    4.464000,    7.812886,   47.283182, 40117.21493665,585304.71004616,625421.92498280,***************
446500,    4.465000,    7.860164,   47.273375, 40359.97682353,585061.94790749,625421.92473103,***************
446600,    4.466000,    7.907432,   47.263569, 40602.68835572,584819.23612353,625421.92447925,***************
446700,    4.467000,    7.954691,   47.253762, 40845.34953322,584576.57469426,625421.92422747,***************
446800,    4.468000,    8.001940,   47.243955, 41087.96035602,584333.96361968,625421.92397570,***************
446900,    4.469000,    8.049179,   47.234149, 41330.52082412,584091.40289980,625421.92372392,***************
447000,    4.470000,    8.096408,   47.224342, 41573.03093753,583848.89253461,625421.92347214,***************
447100,    4.471000,    8.143627,   47.214536, 41815.49069624,583606.43252412,625421.92322037,***************
447200,    4.472000,    8.190837,   47.204729, 42057.90010026,583364.02286833,625421.92296859,***************
447300,    4.473000,    8.238037,   47.194922, 42300.25914958,583121.66356723,625421.92271681,***************
447400,    4.474000,    8.285227,   47.185116, 42542.56784421,582879.35462083,625421.92246503,***************
447500,    4.475000,    8.332407,   47.175309, 42784.82618414,582637.09602912,625421.92221326,***************
447600,    4.476000,    8.379577,   47.165502, 43027.03416937,582394.88779211,625421.92196148,***************
447700,    4.477000,    8.426738,   47.155696, 43269.19179991,582152.72990979,625421.92170970,***************
447800,    4.478000,    8.473889,   47.145889, 43511.29907576,581910.62238217,625421.92145793,***************
447900,    4.479000,    8.521030,   47.136082, 43753.35599691,581668.56520924,625421.92120615,***************
448000,    4.480000,    8.568161,   47.126276, 43995.36256336,581426.55839101,625421.92095437,***************
448100,    4.481000,    8.615282,   47.116469, 44237.31877512,581184.60192748,625421.92070260,***************
448200,    4.482000,    8.662394,   47.106662, 44479.22463218,580942.69581864,625421.92045082,***************
448300,    4.483000,    8.709495,   47.096856, 44721.08013455,580700.84006449,625421.92019904,***************
448400,    4.484000,    8.756587,   47.087049, 44962.88528222,580459.03466504,625421.91994726,***************
448500,    4.485000,    8.803669,   47.077242, 45204.64007520,580217.27962029,625421.91969549,***************
448600,    4.486000,    8.850742,   47.067436, 45446.34451348,579975.57493023,625421.91944371,***************
448700,    4.487000,    8.897804,   47.057629, 45687.99859706,579733.92059487,625421.91919193,***************
448800,    4.488000,    8.944857,   47.047822, 45929.60232595,579492.31661420,625421.91894016,***************
448900,    4.489000,    8.991900,   47.038016, 46171.15570015,579250.76298823,625421.91868838,***************
449000,    4.490000,    9.038933,   47.028209, 46412.65871965,579009.25971695,625421.91843660,***************
449100,    4.491000,    9.085956,   47.018403, 46654.11138445,578767.80680037,625421.91818482,***************
449200,    4.492000,    9.132969,   47.008596, 46895.51369456,578526.40423849,625421.91793305,***************
449300,    4.493000,    9.179973,   46.998789, 47136.86564997,578285.05203130,625421.91768127,***************
449400,    4.494000,    9.226967,   46.988983, 47378.16725069,578043.75017880,625421.91742949,***************
449500,    4.495000,    9.273951,   46.979176, 47619.41849671,577802.49868100,625421.91717772,***************
449600,    4.496000,    9.320925,   46.969369, 47860.61938804,577561.29753790,625421.91692594,***************
449700,    4.497000,    9.367889,   46.959563, 48101.76992467,577320.14674949,625421.91667416,***************
449800,    4.498000,    9.414844,   46.949756, 48342.87010661,577079.04631578,625421.91642239,***************
449900,    4.499000,    9.461789,   46.939949, 48583.91993385,576837.99623676,625421.91617061,***************
450000,    4.500000,    9.508724,   46.930143, 48824.91940639,576596.99651244,625421.91591883,***************
450100,    4.501000,    9.555649,   46.920336, 49065.86852424,576356.04714281,625421.91566705,***************
450200,    4.502000,    9.602564,   46.910529, 49306.76728740,576115.14812788,625421.91541528,***************
450300,    4.503000,    9.649470,   46.900723, 49547.61569586,575874.29946764,625421.91516350,***************
450400,    4.504000,    9.696366,   46.890916, 49788.41374962,575633.50116210,625421.91491172,***************
450500,    4.505000,    9.743252,   46.881109, 50029.16144869,575392.75321126,625421.91465995,***************
450600,    4.506000,    9.790128,   46.871303, 50269.85879306,575152.05561511,625421.91440817,***************
450700,    4.507000,    9.836994,   46.861496, 50510.50578274,574911.40837365,625421.91415639,***************
450800,    4.508000,    9.883851,   46.851689, 50751.10241772,574670.81148690,625421.91390462,***************
450900,    4.509000,    9.930698,   46.841883, 50991.64869801,574430.26495483,625421.91365284,***************
451000,    4.510000,    9.977535,   46.832076, 51232.14462360,574189.76877746,625421.91340106,***************
451100,    4.511000,   10.024362,   46.822270, 51472.59019449,573949.32295479,625421.91314928,***************
